,imdb_id,tmdb_rating,tmdb_votes,popularity
2442,tt0478134,6.7,522,9.043
2443,tt0478160,7.3,18,2.25
2444,tt0478304,6.6,1964,10.692
2445,tt0478311,6.2,2459,12.73
2446,tt0478338,6.8,16,2.158
2447,tt0478366,5.0,1,1.774
2448,tt0478829,7.4,39,4.503
2449,tt0478970,7.1,13462,36.909
2450,tt0479074,4.6,5,3.658
2451,tt0479143,6.7,1988,14.921
2452,tt0479354,6.7,30,3.286
2453,tt0479409,5.3,2,2.082
2454,tt0479468,7.0,65,7.03
2455,tt0479500,5.8,309,9.305
2456,tt0479528,6.3,299,10.092
2457,tt0479647,6.5,110,5.926
2458,tt0479884,6.6,2176,17.579
2459,tt0479952,6.4,4358,19.256
2460,tt0479965,5.0,6,2.263
2461,tt0479968,4.8,352,8.816
2462,tt0479974,8.0,1,0.896
2463,tt0479997,5.3,1538,18.106
2464,tt0480152,0.0,0,0.6
2465,tt0480239,5.3,107,7.396
2466,tt0480242,6.5,673,7.559
2467,tt0480249,7.1,10119,39.072
2468,tt0480255,6.2,962,12.301
2469,tt0480269,6.5,90,5.931
2470,tt0480271,5.0,262,8.788
2471,tt0480572,6.6,10,0.701
2472,tt0480687,5.5,1143,10.913
2473,tt0481141,6.4,664,9.458
2474,tt0481369,6.4,2052,15.782
2475,tt0481499,6.8,4358,36.961
2476,tt0481536,6.2,854,8.887
2477,tt0481574,6.0,2,1.161
2478,tt0481589,0.0,0,0.6
2479,tt0481797,6.4,107,7.14
2480,tt0482088,6.4,446,6.96
2481,tt0482517,4.3,3,1.249
2482,tt0482527,6.5,661,9.848
2483,tt0482546,6.4,283,8.723
2484,tt0482571,8.2,9496,26.708
2485,tt0482572,6.4,482,10.356
2486,tt0482599,5.3,370,8.595
2487,tt0482603,4.9,268,9.938
2488,tt0482606,6.2,1362,11.544
2489,tt0483607,5.8,660,14.056
2490,tt0483726,5.9,236,7.967
2491,tt0484111,5.7,66,7.4
2492,tt0484562,5.2,224,9.079
2493,tt0484740,6.4,180,9.969
2494,tt0485149,6.5,2,0.6
2495,tt0485185,4.0,6,1.902
2496,tt0485272,4.9,29,4.057
2497,tt0485522,8.2,13,2.225
2498,tt0485601,7.5,325,9.731
2499,tt0485851,6.3,198,9.163
2500,tt0485985,6.1,283,11.287
2501,tt0486051,5.8,221,7.562
2502,tt0486259,6.3,34,4.612
2503,tt0486321,4.3,97,7.487
2504,tt0486358,6.9,218,6.685
2505,tt0486551,5.8,294,7.764
2506,tt0486576,5.5,5407,20.874
2507,tt0486578,5.4,101,7.626
2508,tt0486583,5.6,494,10.805
2509,tt0486615,4.8,12,2.241
2510,tt0486640,4.7,173,7.493
2511,tt0486655,7.2,2456,12.632
2512,tt0486674,5.4,250,7.739
2513,tt0486822,6.6,2147,10.015
2514,tt0486946,5.8,1369,12.527
2515,tt0487092,6.7,13,2.744
2516,tt0487156,4.0,11,2.259
2517,tt0487273,6.7,32,2.986
2518,tt0487419,7.1,104,6.573
2519,tt0487485,5.0,1,0.909
2520,tt0487503,6.7,69,4.765
2521,tt0488120,7.3,2107,11.772
2522,tt0488414,6.6,44,3.704
2523,tt0488478,7.2,117,8.275
2524,tt0488508,6.6,13,4.488
2525,tt0488604,5.9,367,7.772
2526,tt0488658,5.8,175,7.706
2527,tt0488906,3.5,11,1.854
2528,tt0488953,6.9,8,3.135
2529,tt0489037,7.5,103,8.019
2530,tt0489049,6.2,518,10.685
2531,tt0489099,6.0,3592,16.411
2532,tt0489237,6.2,631,9.579
2533,tt0489244,3.8,26,2.991
2534,tt0489247,6.8,8,2.608
2535,tt0489270,6.4,2565,14.877
2536,tt0489281,6.2,142,6.975
2537,tt0489282,5.0,131,10.467
2538,tt0489327,6.5,69,5.412
2539,tt0489560,3.0,2,0.6
2540,tt0489682,6.1,20,2.929
2541,tt0489707,7.0,2,1.206
2542,tt0490079,8.0,1,0.872
2543,tt0490084,6.0,417,8.317
2544,tt0490166,6.5,56,5.305
2545,tt0490181,5.1,241,8.835
2546,tt0490196,4.3,35,4.874
2547,tt0490204,7.2,626,9.268
2548,tt0490210,6.3,22,2.521
2549,tt0490215,7.1,1879,16.488
2550,tt0490234,6.5,104,5.503
2551,tt0490579,6.6,50,5.67
2552,tt0491152,6.1,667,9.57
2553,tt0491175,5.8,1017,9.872
2554,tt0491203,6.5,368,13.375
2555,tt0491244,7.2,66,6.712
2556,tt0491691,0.0,0,0.6
2557,tt0492389,4.6,334,9.847
2558,tt0492447,6.5,14,1.898
2559,tt0492463,5.7,7,3.722
2560,tt0492464,6.2,7,1.744
2561,tt0492466,7.0,10,2.841
2562,tt0492486,4.9,218,6.058
2563,tt0492488,7.5,4,2.779
2564,tt0492492,5.8,22,4.691
2565,tt0492506,7.4,25,3.413
2566,tt0492956,6.3,1152,9.28
2567,tt0493081,0.0,0,0.6
2568,tt0493264,4.4,24,2.65
2569,tt0493395,7.0,6,3.31
2570,tt0493402,5.6,34,4.91
2571,tt0493405,6.0,747,8.535
2572,tt0493430,6.3,585,9.518
2573,tt0493451,5.4,47,4.868
2574,tt0493459,7.3,209,7.223
2575,tt0493464,6.4,4684,17.842
2576,tt0493949,6.3,521,7.009
2577,tt0494203,0.0,0,0.6
2578,tt0494222,6.6,154,5.683
2579,tt0494238,6.2,1370,11.51
2580,tt0494271,7.4,155,6.194
2581,tt0494640,6.2,8,1.459
2582,tt0494652,5.6,128,8.56
2583,tt0494834,5.7,131,7.216
2584,tt0495024,0.0,0,1.771
2585,tt0495036,5.8,2,0.652
2586,tt0495060,5.0,1,1.181
2587,tt0495103,7.0,1,0.6
2588,tt0496321,6.0,2,1.037
2589,tt0496328,5.9,26,4.843
2590,tt0496806,6.7,3981,16.86
2591,tt0497116,7.1,486,8.238
2592,tt0497316,5.7,17,4.201
2593,tt0497465,6.8,2320,12.165
2594,tt0497467,5.0,1,1.372
2595,tt0497972,5.5,124,8.855
2596,tt0497986,7.3,111,5.594
2597,tt0498097,7.2,45,5.037
2598,tt0498329,7.2,27,5.129
2599,tt0498351,6.2,11,3.439
2600,tt0498353,5.7,1081,11.04
2601,tt0498379,0.0,0,0.68
2602,tt0498380,7.5,1120,11.145
2603,tt0498381,4.9,1906,11.425
2604,tt0498399,6.7,728,11.364
2605,tt0498480,4.5,3,1.052
2606,tt0499041,6.0,7,1.546
2607,tt0499375,6.8,62,4.687
2608,tt0499448,6.5,4078,18.175
2609,tt0499484,4.0,6,2.094
2610,tt0499549,7.4,20558,42.589
2611,tt0499554,5.8,133,6.798
2612,tt0499556,6.1,823,13.51
2613,tt0499570,5.2,40,5.536
2614,tt0499596,4.8,10,3.991
2615,tt0499603,6.3,119,5.986
2616,tt0756703,4.4,33,5.206
2617,tt0756727,7.6,14,3.991
2618,tt0756729,5.3,38,5.369
2619,tt0757361,6.0,145,8.006
2620,tt0757933,5.3,3,1.247
2621,tt0758053,5.6,48,4.353
2622,tt0758730,4.9,1488,16.608
2623,tt0758746,5.8,1417,14.808
2624,tt0758752,6.9,2871,12.149
2625,tt0758758,7.8,6475,14.579
2626,tt0758766,6.4,1060,11.477
2627,tt0758774,6.6,1731,14.236
2628,tt0758784,6.8,17,3.849
2629,tt0758794,6.9,374,9.095
2630,tt0758798,6.1,31,4.991
2631,tt0760160,3.5,2,0.705
2632,tt0760310,7.0,1,1.601
2633,tt0760311,6.6,150,7.764
2634,tt0760329,6.4,619,6.749
2635,tt0762073,7.1,396,7.421
2636,tt0762105,5.4,187,6.699
2637,tt0762107,5.9,1358,11.385
2638,tt0762110,7.1,61,4.306
2639,tt0762111,7.0,45,2.518
2640,tt0762114,5.6,580,9.151
2641,tt0762121,6.5,89,8.298
2642,tt0762125,5.7,1251,11.344
2643,tt0762138,5.7,119,7.222
2644,tt0763840,5.4,89,7.924
2645,tt0763852,8.0,9,2.888
2646,tt0764639,6.8,18,5.145
2647,tt0765010,6.9,1346,9.978
2648,tt0765120,6.4,402,8.453
2649,tt0765141,5.6,5,1.639
2650,tt0765429,7.6,3103,14.987
2651,tt0765432,7.0,300,8.382
2652,tt0765443,7.3,1808,11.676
2653,tt0765446,5.8,500,9.33
2654,tt0765447,5.8,99,7.74
2655,tt0765476,5.2,858,16.099
2656,tt0768212,6.1,257,8.651
2657,tt0769508,6.5,49,3.733
2658,tt0770214,5.4,8,2.023
2659,tt0770703,6.4,1436,10.812
2660,tt0770722,5.7,6,2.349
2661,tt0770752,5.6,883,12.247
2662,tt0770772,5.3,97,6.656
2663,tt0770828,6.5,10663,29.508
2664,tt0772153,7.3,20,3.784
2665,tt0772157,6.7,37,4.004
2666,tt0772165,3.0,3,2.499
2667,tt0772168,6.4,65,6.081
2668,tt0772178,4.3,43,5.333
2669,tt0772193,4.9,92,7.22
2670,tt0773306,6.0,2,1.153
2671,tt0775076,5.5,4,0.776
2672,tt0775440,4.5,643,10.346
2673,tt0775488,6.8,23,4.538
2674,tt0775489,7.4,319,7.497
2675,tt0775529,6.9,194,7.954
2676,tt0775536,2.1,4,2.668
2677,tt0775539,6.5,196,7.941
2678,tt0775543,4.1,9,4.217
2679,tt0775552,5.5,613,10.585
2680,tt0775566,7.4,10,4.305
2681,tt0778661,7.2,41,5.24
2682,tt0778784,6.1,129,5.044
2683,tt0780504,7.5,7726,18.623
2684,tt0780511,6.6,578,9.911
2685,tt0780516,6.6,249,9.788
2686,tt0780521,7.0,3189,18.475
2687,tt0780534,5.4,133,8.845
2688,tt0780536,7.5,2842,12.705
2689,tt0780548,6.3,94,7.409
2690,tt0780567,5.8,306,8.111
2691,tt0780571,6.9,956,9.26
2692,tt0780595,4.8,86,7.552
2693,tt0780606,6.7,17,2.898
2694,tt0780608,6.1,150,7.242
2695,tt0780653,5.7,1150,12.16
2696,tt0781435,5.2,11,2.142
2697,tt0783233,7.6,2311,12.657
2698,tt0783238,6.3,122,7.472
2699,tt0783608,5.1,41,5.542
2700,tt0783681,10.0,2,0.6
2701,tt0783695,5.7,15,1.502
2702,tt0784972,5.0,77,6.409
2703,tt0785006,5.9,535,9.317
2704,tt0785007,5.5,271,9.243
2705,tt0785025,6.8,23,5.085
2706,tt0785035,6.1,302,9.241
2707,tt0785077,4.0,36,5.63
2708,tt0787474,6.6,1136,10.646
2709,tt0787475,6.4,539,8.828
2710,tt0787515,5.0,6,2.089
2711,tt0790602,4.9,20,1.989
2712,tt0790604,5.4,305,10.069
2713,tt0790627,5.4,35,4.975
2714,tt0790628,5.4,985,9.881
2715,tt0790636,7.9,5516,17.172
2716,tt0790686,6.1,1035,12.545
2717,tt0790706,6.9,20,5.072
2718,tt0790712,6.7,236,8.916
2719,tt0790724,6.5,4533,28.353
2720,tt0790736,5.6,2316,15.428
2721,tt0790799,6.2,54,5.179
2722,tt0790804,5.0,85,7.334
2723,tt0791304,5.9,269,9.88
2724,tt0792966,7.4,22,1.745
2725,tt0795351,6.2,1322,12.253
2726,tt0795368,6.9,998,9.829
2727,tt0795376,6.3,46,4.051
2728,tt0795381,6.3,4,2.401
2729,tt0795421,6.9,4248,18.123
2730,tt0795434,6.4,58,4.336
2731,tt0795438,6.3,21,4.46
2732,tt0795458,5.0,1,2.097
2733,tt0795461,4.7,1749,12.339
2734,tt0795493,6.2,446,9.389
2735,tt0796212,7.3,85,6.72
2736,tt0796335,6.6,101,4.975
2737,tt0796366,7.4,6947,23.048
2738,tt0796368,7.0,62,4.582
2739,tt0796375,6.3,138,7.47
2740,tt0799916,7.2,6,2.853
2741,tt0799934,6.3,820,8.201
2742,tt0799949,3.3,785,10.431
2743,tt0800003,4.1,70,6.213
2744,tt0800027,6.1,120,8.32
2745,tt0800039,6.5,2183,15.823
2746,tt0800069,5.2,717,14.162
2747,tt0800080,6.2,7207,27.817
2748,tt0800081,5.0,2,1.169
2749,tt0800099,7.5,42,2.98
2750,tt0800241,6.4,373,8.725
2751,tt0800308,6.5,550,11.182
2752,tt0800320,5.8,4140,16.984
2753,tt0800369,6.7,14289,35.645
2754,tt0800956,6.5,25,2.541
2755,tt0800981,5.6,5,0.84
2756,tt0802948,7.3,336,8.663
2757,tt0803057,5.3,133,8.059
2758,tt0803096,6.3,4567,24.926
2759,tt0804452,5.6,241,9.852
2760,tt0804461,6.5,575,11.085
2761,tt0804492,2.9,114,6.718
2762,tt0804497,7.0,1520,10.854
2763,tt0804507,4.4,269,5.8
2764,tt0804516,5.9,382,9.445
2765,tt0804522,6.5,389,8.818
2766,tt0804529,6.0,70,5.189
2767,tt0805184,6.3,32,1.863
2768,tt0805526,7.1,177,8.423
2769,tt0805564,7.1,1038,7.721
2770,tt0805570,6.0,539,11.457
2771,tt0806027,5.3,181,9.437
2772,tt0806088,5.8,53,3.79
2773,tt0806147,4.1,88,6.083
2774,tt0806203,5.8,544,25.589
2775,tt0806679,6.1,8,3.186
2776,tt0806686,6.0,26,4.046
2777,tt0807721,7.0,19,3.55
2778,tt0807758,5.5,51,3.003
2779,tt0808151,6.6,4434,20.159
2780,tt0808190,0.0,0,0.6
2781,tt0808244,6.4,236,7.231
2782,tt0808331,5.8,133,7.434
2783,tt0808357,7.1,303,7.964
2784,tt0808417,7.9,1086,11.116
2785,tt0808438,0.0,0,0.6
2786,tt0808510,5.4,1260,11.702
2787,tt0809407,6.9,55,3.379
2788,tt0809439,6.5,4,1.4
2789,tt0809504,5.5,356,8.849
2790,tt0810768,6.0,1,0.668
2791,tt0810784,6.7,255,5.889
2792,tt0810819,7.6,4136,16.333
2793,tt0810913,4.1,1289,11.77
2794,tt0810922,6.1,407,10.348
2795,tt0810928,6.2,13,2.714
2796,tt0810951,5.7,17,3.753
2797,tt0810970,7.3,4,1.264
2798,tt0810988,6.1,247,7.124
2799,tt0811066,6.4,30,3.677
2800,tt0811080,5.8,786,12.25
2801,tt0811106,5.1,105,7.046
2802,tt0811137,5.1,14,2.458
2803,tt0811138,4.3,463,8.783
2804,tt0811154,7.0,1,0.627
2805,tt0813547,7.4,271,8.085
2806,tt0814005,4.7,3,1.249
2807,tt0814022,5.1,615,8.51
2808,tt0814075,7.5,123,7.852
2809,tt0814255,6.1,4869,37.374
2810,tt0814314,7.6,4439,14.424
2811,tt0814335,5.7,456,9.99
2812,tt0814656,6.4,5,1.88
2813,tt0814666,6.3,18,2.073
2814,tt0815236,6.1,1119,10.433
2815,tt0815241,7.2,341,9.142
2816,tt0815244,6.4,704,8.51
2817,tt0815245,6.4,862,12.461
2818,tt0816238,5.7,6,2.307
2819,tt0816442,7.5,3094,12.367
2820,tt0816462,5.2,1147,15.481
2821,tt0816631,4.0,5,1.488
2822,tt0816692,8.3,21265,52.55
2823,tt0816711,6.7,10196,33.029
2824,tt0817177,7.4,1020,11.342
2825,tt0817230,5.8,2128,11.604
2826,tt0817538,5.6,582,9.998
2827,tt0817544,5.6,9,4.605
2828,tt0817545,5.1,40,4.12
2829,tt0818165,5.3,90,5.949
2830,tt0818490,0.0,0,0.6
2831,tt0818669,0.0,0,0.6
2832,tt0818682,5.0,1,0.6
2833,tt0821640,5.9,1488,10.386
2834,tt0821642,6.7,474,10.195
2835,tt0821810,5.9,11,2.814
2836,tt0822389,6.1,27,2.351
2837,tt0822832,7.2,3070,14.061
2838,tt0822847,5.6,1329,13.905
2839,tt0822849,6.3,22,5.132
2840,tt0822854,7.0,2681,18.581
2841,tt0823219,0.0,0,0.6
2842,tt0823261,4.5,3,0.709
2843,tt0823451,3.9,10,2.129
2844,tt0823668,8.0,1,2.185
2845,tt0824375,3.7,6,0.897
2846,tt0824747,7.5,2397,13.962
2847,tt0824758,6.5,114,7.178
2848,tt0825232,7.2,2123,12.46
2849,tt0825236,6.9,120,5.698
2850,tt0825239,7.0,189,4.821
2851,tt0825283,4.8,174,7.125
2852,tt0825346,5.3,3,1.4
2853,tt0826547,5.7,7,3.124
2854,tt0827517,6.9,53,3.304
2855,tt0828065,6.4,34,3.755
2856,tt0828393,5.2,25,4.131
2857,tt0829098,7.1,28,3.201
2858,tt0829150,6.3,4114,28.872
2859,tt0829193,5.7,14,3.772
2860,tt0829432,2.0,1,1.275
2861,tt0829459,6.5,188,6.485
2862,tt0829482,7.1,4090,16.286
2863,tt0830515,6.3,5011,30.513
2864,tt0830535,5.3,4,1.095
2865,tt0830570,7.5,111,10.901
2866,tt0830968,7.0,1,1.961
2867,tt0831387,6.1,5694,19.843
2868,tt0831884,6.6,173,7.745
2869,tt0831887,4.7,630,12.126
2870,tt0832266,6.9,1567,8.987
2871,tt0832906,5.0,3,1.915
2872,tt0833476,3.8,18,2.366
2873,tt0833553,6.1,36,3.661
2874,tt0833960,6.5,45,4.26
2875,tt0834001,6.4,2396,18.402
2876,tt0834938,7.3,4,1.03
2877,tt0834952,2.0,1,0.623
2878,tt0835418,5.2,93,6.374
2879,tt0836700,6.5,58,4.38
2880,tt0837559,0.0,0,1.509
2881,tt0837563,5.7,1756,23.993
2882,tt0837796,4.4,39,3.301
2883,tt0838221,7.2,1862,10.04
2884,tt0838232,5.7,659,13.465
2885,tt0838241,3.5,2,2.103
2886,tt0838283,6.5,1959,12.453
2887,tt0839742,6.1,13,1.959
2888,tt0839980,5.6,478,8.547
2889,tt0840019,0.0,0,0.6
2890,tt0840322,7.0,103,7.259
2891,tt0840361,7.2,2762,17.937
2892,tt0841032,5.4,18,3.781
2893,tt0841044,6.4,214,7.797
2894,tt0841046,6.6,376,11.093
2895,tt0841108,5.0,15,3.55
2896,tt0841925,7.2,53,3.224
2897,tt0841992,6.3,3,0.932
2898,tt0842926,6.6,945,8.152
2899,tt0842929,6.5,280,6.421
2900,tt0843850,5.1,15,3.77
2901,tt0843876,0.0,0,1.4
2902,tt0844457,7.4,150,5.85
2903,tt0844471,6.5,3757,16.477
2904,tt0844479,6.3,723,10.547
2905,tt0844671,4.9,94,6.812
2906,tt0844708,6.4,932,15.019
2907,tt0845448,6.4,46,2.543
2908,tt0846040,6.7,227,6.462
2909,tt0846308,6.3,84,9.246
2910,tt0846668,7.5,4,0.6
2911,tt0847221,4.5,2,1.4
2912,tt0848228,7.7,21725,54.7
2913,tt0848537,6.4,1838,16.719
2914,tt0848542,6.0,15,3.284
2915,tt0850677,4.3,44,7.247
2916,tt0852713,5.6,1256,13.727
2917,tt0852984,0.0,0,1.351
2918,tt0853096,5.9,34,5.037
2919,tt0855729,7.7,22,2.216
2920,tt0855852,7.4,19,3.314
2921,tt0857190,5.9,157,8.75
2922,tt0857265,6.4,298,7.061
2923,tt0857295,5.3,77,6.748
2924,tt0858479,5.9,143,7.699
2925,tt0859163,5.4,2880,20.709
2926,tt0859635,5.8,244,8.266
2927,tt0859760,6.6,10,2.601
2928,tt0860906,7.8,267,8.631
2929,tt0860907,7.5,217,8.033
2930,tt0861689,6.5,759,16.559
2931,tt0861739,8.1,1120,12.299
2932,tt0862467,6.0,661,9.334
2933,tt0864761,6.9,1067,11.061
2934,tt0864770,6.4,20,1.391
2935,tt0864835,6.7,1527,13.893
2936,tt0865297,6.8,52,3.659
2937,tt0865556,6.4,921,11.278
2938,tt0865559,5.8,233,8.784
2939,tt0866437,6.6,242,8.126
2940,tt0866439,6.3,999,12.043
2941,tt0867591,4.5,20,3.645
2942,tt0869977,6.2,130,7.588
2943,tt0869994,6.5,175,6.21
2944,tt0870089,6.0,18,2.331
2945,tt0870090,7.1,150,6.138
2946,tt0870111,7.4,673,10.933
2947,tt0870122,4.6,14,2.994
2948,tt0870211,6.3,64,4.462
2949,tt0870222,4.7,5,1.031
2950,tt0870984,6.6,1454,12.733
2951,tt0871426,5.9,409,9.733
2952,tt0871510,7.3,154,7.544
2953,tt0872190,4.1,15,2.821
2954,tt0872230,5.5,289,8.003
2955,tt0872335,2.7,3,1.369
2956,tt0873886,6.1,522,9.87
2957,tt0874423,5.2,32,5.827
2958,tt0875034,5.6,365,8.769
2959,tt0875705,6.2,5,2.618
2960,tt0876563,7.7,2044,20.375
2961,tt0878804,7.5,3331,15.858
2962,tt0878835,6.2,88,5.903
2963,tt0879843,6.9,111,5.223
2964,tt0879870,6.1,1446,12.848
2965,tt0880502,7.3,145,5.947
2966,tt0880570,5.0,14,4.539
2967,tt0880578,6.0,463,11.923
2968,tt0881891,4.9,624,10.477
2969,tt0882977,5.9,1617,11.729
2970,tt0884224,5.6,158,7.692
2971,tt0884732,6.5,1071,14.74
2972,tt0884842,7.0,4,2.378
2973,tt0886539,6.7,28,4.115
2974,tt0887259,5.0,1,0.913
2975,tt0887719,4.5,76,6.073
2976,tt0887732,7.0,32,3.036
2977,tt0887745,6.0,17,2.649
2978,tt0887764,4.0,2,0.6
2979,tt0887883,6.6,2718,12.772
2980,tt0887912,7.3,3471,13.888
2981,tt0887971,4.9,70,6.055
2982,tt0888693,6.3,39,4.344
2983,tt0889134,5.2,27,3.972
2984,tt0889573,6.1,1146,12.039
2985,tt0889583,5.5,986,9.444
2986,tt0889588,6.9,88,7.244
2987,tt0889652,6.6,19,2.598
2988,tt0890870,6.1,2139,17.89
2989,tt0891527,6.1,430,6.6
2990,tt0891592,4.1,238,9.27
2991,tt0892318,6.9,1956,10.349
2992,tt0892767,5.6,250,7.358
2993,tt0892769,7.7,8656,27.987
2994,tt0892782,6.1,2936,15.395
2995,tt0892791,6.2,4412,19.633
2996,tt0892904,5.8,6,1.061
2997,tt0893325,0.0,0,0.893
2998,tt0893356,7.3,29,4.959
2999,tt0893382,7.2,92,7.645
3000,tt0893412,5.3,188,8.683
3001,tt0896866,7.3,27,6.113
3002,tt0897361,4.1,197,7.762
3003,tt0898367,6.9,2143,16.296
3004,tt0899106,5.9,401,10.205
3005,tt0899238,0.0,0,0.6
3006,tt0901476,6.1,1956,13.938
3007,tt0901485,6.6,34,3.389
3008,tt0901487,7.2,367,9.891
3009,tt0903624,7.2,13123,30.824
3010,tt0903627,7.1,45,3.34
3011,tt0905361,6.8,6,1.794
3012,tt0905372,6.1,1648,12.727
3013,tt0906108,6.4,66,6.357
3014,tt0906665,6.3,169,6.944
3015,tt0906778,6.1,19,1.954
3016,tt0907657,7.5,788,9.045
3017,tt0910554,7.0,317,10.267
3018,tt0910559,7.7,50,3.578
3019,tt0910936,6.6,2271,15.946
3020,tt0910970,8.0,12208,36.942
3021,tt0912580,7.3,15,3.968
3022,tt0912583,7.4,35,5.229
3023,tt0912590,6.0,10,2.845
3024,tt0912592,7.0,25,4.114
3025,tt0912593,7.9,45,4.011
3026,tt0912599,7.6,8,3.114
3027,tt0913354,5.6,363,7.798
3028,tt0913413,4.4,45,5.046
3029,tt0913425,7.2,352,6.839
3030,tt0913958,6.5,6,1.914
3031,tt0913968,6.7,149,8.726
3032,tt0914358,9.0,1,0.627
3033,tt0914382,6.0,11,3.021
3034,tt0914797,6.4,109,6.745
3035,tt0914798,7.8,4144,16.796
3036,tt0914845,6.8,9,3.977
3037,tt0918927,7.2,1020,7.632
3038,tt0918940,5.8,4494,18.534
3039,tt0920458,7.1,109,6.55
3040,tt0920473,6.4,30,2.52
3041,tt0923600,5.8,48,3.773
3042,tt0923752,8.0,262,7.491
3043,tt0923811,7.6,283,7.934
3044,tt0924129,6.3,203,9.194
3045,tt0925248,7.7,60,4.795
3046,tt0926084,7.8,12221,40.672
3047,tt0926129,4.8,381,9.96
3048,tt0926380,6.3,108,6.188
3049,tt0928413,5.6,10,3.79
3050,tt0929412,6.5,106,5.816
3051,tt0929632,7.2,913,10.95
3052,tt0929742,5.0,2,1.201
3053,tt0930057,6.0,1,1.4
3054,tt0935075,6.8,335,8.61
3055,tt0936471,4.5,28,4.776
3056,tt0936501,7.3,7518,21.658
3057,tt0937237,6.3,86,6.136
3058,tt0937375,6.9,70,6.935
3059,tt0938283,4.6,2449,17.341
3060,tt0938321,5.0,2,1.884
3061,tt0938341,7.3,88,6.123
3062,tt0939681,6.0,9,3.143
3063,tt0940585,5.2,21,3.24
3064,tt0940620,6.0,12,3.324
3065,tt0940709,6.3,209,6.013
3066,tt0942385,6.5,3589,15.737
3067,tt0943512,4.8,4,3.343
3068,tt0944101,6.3,50,4.881
3069,tt0944835,6.3,3623,18.115
3070,tt0945513,7.2,5160,18.1
3071,tt0947798,7.6,9436,18.429
3072,tt0947802,5.9,582,8.377
3073,tt0948470,6.5,11472,29.384
3074,tt0948530,6.8,23,2.816
3075,tt0948535,6.1,77,4.721
3076,tt0949489,6.5,20,3.795
3077,tt0949731,5.1,1954,13.858
3078,tt0951216,6.3,323,9.184
3079,tt0951318,7.0,5,1.858
3080,tt0952640,5.7,2837,16.73
3081,tt0952682,7.2,103,5.591
3082,tt0952693,4.0,2,0.652
3083,tt0953318,7.0,169,4.951
3084,tt0954947,5.9,345,9.64
3085,tt0955306,6.6,5,3.438
3086,tt0955308,6.3,2907,14.728
3087,tt0955411,6.5,6,4.992
3088,tt0956038,6.1,355,8.65
3089,tt0959337,6.9,2208,12.632
3090,tt0960098,4.5,4,1.899
3091,tt0960144,5.6,2255,16.484
3092,tt0960731,6.0,1888,12.771
3093,tt0960741,5.6,61,7.734
3094,tt0961066,7.6,32,3.282
3095,tt0961728,6.3,136,6.859
3096,tt0962726,6.5,2410,15.307
3097,tt0962736,7.2,627,8.163
3098,tt0962774,6.9,22,1.589
3099,tt0963178,6.1,689,11.95
3100,tt0963194,6.4,186,9.08
3101,tt0963208,6.3,34,4.591
3102,tt0963794,5.7,565,9.96
3103,tt0963807,6.9,25,4.246
3104,tt0963915,5.5,16,2.308
3105,tt0963966,6.0,3315,19.423
3106,tt0964185,6.8,97,6.648
3107,tt0964516,6.2,52,3.897
3108,tt0964539,5.7,254,9.162
3109,tt0969269,7.1,86,5.884
3110,tt0969307,7.0,4,2.121
3111,tt0970179,7.1,4718,15.898
3112,tt0970184,7.2,5,3.628
3113,tt0970411,6.2,1101,11.864
3114,tt0970416,5.4,1991,17.552
3115,tt0970468,6.7,193,7.546
3116,tt0970472,7.0,85,6.238
3117,tt0970521,6.7,10,2.439
3118,tt0970866,5.6,2141,10.419
3119,tt0971160,7.5,2,2.257
3120,tt0971170,8.7,3,0.736
3121,tt0971209,6.3,724,9.275
3122,tt0972883,6.8,87,6.164
3123,tt0974014,6.5,117,8.082
3124,tt0974015,6.2,8596,40.486
3125,tt0974554,6.4,140,6.313
3126,tt0974661,6.2,3379,15.871
3127,tt0975645,6.5,941,9.573
3128,tt0976026,5.9,22,2.425
3129,tt0976051,7.4,1715,11.906
3130,tt0976060,7.0,88,5.682
3131,tt0976222,5.6,295,9.289
3132,tt0976247,4.5,50,5.002
3133,tt0977648,6.3,10,2.548
3134,tt0977855,6.6,437,10.536
3135,tt0978759,6.5,170,6.198
3136,tt0978764,6.1,3033,17.893
3137,tt0979434,5.6,106,8.06
3138,tt0979891,4.3,3,2.233
3139,tt0980970,6.4,3672,24.341
3140,tt0981072,6.3,98,6.597
3141,tt0981227,6.4,799,11.33
3142,tt0983193,6.8,3621,15.602
3143,tt0984175,5.4,9,1.165
3144,tt0984210,6.5,5,1.952
3145,tt0985593,4.3,34,4.925
3146,tt0985636,5.0,21,2.057
3147,tt0985694,6.3,2086,12.15
3148,tt0985699,6.9,2216,14.211
3149,tt0986213,6.1,20,2.636
3150,tt0986233,7.3,634,9.414
3151,tt0986263,6.0,2044,14.247
3152,tt0986264,8.0,473,10.103
3153,tt0988045,7.2,9974,19.496
3154,tt0988047,6.6,368,12.638
3155,tt0988102,5.7,6,3.87
3156,tt0988595,6.3,2186,12.653
3157,tt0988849,4.6,79,6.292
3158,tt0989757,6.8,3015,10.038
3159,tt0990376,4.7,7,2.237
3160,tt0990407,5.5,2131,14.391
3161,tt0991150,5.6,52,5.165
3162,tt0991346,6.1,58,4.312
3163,tt0992911,6.7,120,8.422
3164,tt0993789,6.8,76,5.568
3165,tt0993842,6.6,2140,10.637
3166,tt0993846,8.0,14400,38.271
3167,tt0995031,6.4,71,5.621
