,OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,STRZUSTAND,lon,lat,address,City,District,Street,HouseNumber,PostalCode
4049,205386,11,0,2,2,2018,9,8,4,3,5,3,0,1,0,0,0,0,0,0,13.43185811227494,52.49983880394867,"{'City': 'Berlin', 'District': 'Kreuzberg', 'Street': 'Lausitzer Platz', 'HouseNumber': '7', 'PostalCode': '10997'}",Berlin,Kreuzberg,Lausitzer Platz,7,10997
4050,205390,11,0,8,8,2018,9,13,4,3,5,3,0,1,1,0,0,0,0,0,13.436182129240505,52.47280258240245,"{'City': 'Berlin', 'District': 'Neukölln', 'Street': '', 'HouseNumber': '', 'PostalCode': '12053'}",Berlin,Neukölln,,,12053
4051,205392,11,0,1,1,2018,9,23,2,3,3,6,2,1,0,0,1,0,0,0,13.420245518047736,52.50706971472511,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Michaelkirchplatz', 'HouseNumber': '7', 'PostalCode': '10179'}",Berlin,Mitte,Michaelkirchplatz,7,10179
4052,205393,11,0,7,7,2018,9,15,4,3,5,2,0,1,1,0,0,0,0,0,13.377453943028486,52.464870216229656,"{'City': 'Berlin', 'District': 'Tempelhof', 'Street': 'Podewilsstraße', 'HouseNumber': '', 'PostalCode': '12103'}",Berlin,Tempelhof,Podewilsstraße,,12103
4053,205395,11,0,1,1,2018,9,11,2,3,0,2,0,1,1,0,0,0,0,0,13.380837624019103,52.51636620009716,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Wilhelmstraße', 'HouseNumber': '', 'PostalCode': '10117'}",Berlin,Mitte,Wilhelmstraße,,10117
4054,205396,11,0,11,11,2018,9,8,4,3,5,2,0,1,0,0,0,0,1,0,13.51386999180851,52.50548628097665,"{'City': 'Berlin', 'District': 'Friedrichsfelde', 'Street': 'Alfred-Kowalke-Straße', 'HouseNumber': '42', 'PostalCode': '10315'}",Berlin,Friedrichsfelde,Alfred-Kowalke-Straße,42,10315
4055,205397,11,0,4,4,2018,9,17,4,3,3,6,0,1,1,0,0,0,0,0,13.20211119754929,52.49324853710441,"{'City': 'Berlin', 'District': 'Grunewald', 'Street': 'Havelchaussee', 'HouseNumber': '', 'PostalCode': '14193'}",Berlin,Grunewald,Havelchaussee,,14193
4056,205400,11,0,8,8,2018,9,21,1,3,5,3,2,1,1,0,0,0,0,0,13.435256348872226,52.48602366992009,"{'City': 'Berlin', 'District': 'Neukölln', 'Street': 'Weichselstraße', 'HouseNumber': '54', 'PostalCode': '12045'}",Berlin,Neukölln,Weichselstraße,54,12045
4057,205401,11,0,8,8,2018,9,8,4,3,5,2,0,1,0,0,0,0,1,0,13.433408014673427,52.444112161920835,"{'City': 'Berlin', 'District': 'Britz', 'Street': 'Britzer Damm', 'HouseNumber': '', 'PostalCode': '12347'}",Berlin,Britz,Britzer Damm,,12347
4058,205402,11,0,6,6,2018,9,17,1,2,3,6,0,1,0,0,0,0,0,0,13.265792646355708,52.41623450786985,"{'City': 'Berlin', 'District': 'Zehlendorf', 'Street': 'Teltower Damm', 'HouseNumber': '194', 'PostalCode': '14167'}",Berlin,Zehlendorf,Teltower Damm,194,14167
4059,205405,11,0,1,1,2018,9,22,5,3,1,5,2,1,1,0,0,0,1,0,13.351128674265215,52.54980889561194,"{'City': 'Berlin', 'District': 'Wedding', 'Street': 'Seestraße', 'HouseNumber': '41', 'PostalCode': '13353'}",Berlin,Wedding,Seestraße,41,13353
4060,205407,11,0,2,2,2018,9,8,4,3,5,7,0,1,1,0,0,0,0,0,13.407220467400151,52.486059398305294,"{'City': 'Berlin', 'District': 'Neukölln', 'Street': 'Lilienthalstraße', 'HouseNumber': '', 'PostalCode': '10965'}",Berlin,Neukölln,Lilienthalstraße,,10965
4061,205410,11,0,1,1,2018,9,15,1,3,3,6,0,1,0,0,1,0,0,0,13.39922004041084,52.54641757662366,"{'City': 'Berlin', 'District': 'Gesundbrunnen', 'Street': '', 'HouseNumber': '', 'PostalCode': '13355'}",Berlin,Gesundbrunnen,,,13355
4062,205413,11,0,8,8,2018,9,13,1,3,5,3,0,1,0,0,1,0,0,0,13.407309761915268,52.48242725654771,"{'City': 'Berlin', 'District': 'Tempelhof', 'Street': '', 'HouseNumber': '', 'PostalCode': '12101'}",Berlin,Tempelhof,,,12101
4063,205417,11,0,7,7,2018,9,7,4,3,5,3,0,1,1,0,0,0,0,0,13.376116362243446,52.40932918845122,"{'City': 'Berlin', 'District': 'Marienfelde', 'Street': 'Motzener Straße', 'HouseNumber': '', 'PostalCode': '12277'}",Berlin,Marienfelde,Motzener Straße,,12277
4064,205421,11,0,4,4,2018,9,15,4,3,0,3,0,1,1,0,0,0,0,0,13.284687734610428,52.46964456936108,"{'City': 'Berlin', 'District': 'Schmargendorf', 'Street': 'Pücklerstraße', 'HouseNumber': '', 'PostalCode': '14195'}",Berlin,Schmargendorf,Pücklerstraße,,14195
4065,205422,11,0,8,8,2018,9,13,4,3,5,3,0,1,1,0,0,0,0,0,13.459089332497538,52.44042790375868,"{'City': 'Berlin', 'District': 'Buckow', 'Street': 'Möwenweg', 'HouseNumber': '', 'PostalCode': '12359'}",Berlin,Buckow,Möwenweg,,12359
4066,205425,11,0,9,9,2018,9,8,4,3,0,2,0,1,0,0,1,0,0,0,13.452097172106814,52.49026850257515,"{'City': 'Berlin', 'District': 'Alt-Treptow', 'Street': 'Kiefholzstraße', 'HouseNumber': '420', 'PostalCode': '12435'}",Berlin,Alt-Treptow,Kiefholzstraße,420,12435
4067,205428,11,0,7,7,2018,9,17,3,3,2,6,0,1,1,0,0,0,0,0,13.375597746373082,52.455377780824634,"{'City': 'Berlin', 'District': 'Tempelhof', 'Street': 'Attilastraße', 'HouseNumber': '', 'PostalCode': '12105'}",Berlin,Tempelhof,Attilastraße,,12105
4068,205429,11,0,6,6,2018,9,7,3,3,1,5,1,1,0,0,0,0,1,0,13.275192506877413,52.419441131825025,"{'City': 'Berlin', 'District': 'Lichterfelde', 'Street': 'McNair-Promenade', 'HouseNumber': '10', 'PostalCode': '14167'}",Berlin,Lichterfelde,McNair-Promenade,10,14167
4069,205430,11,0,12,12,2018,9,7,5,3,5,3,0,1,1,0,0,0,0,0,13.312223037791847,52.62761085769963,"{'City': 'Berlin', 'District': 'Hermsdorf', 'Street': 'Veltheimstraße', 'HouseNumber': '3', 'PostalCode': '13467'}",Berlin,Hermsdorf,Veltheimstraße,3,13467
4070,205437,11,0,3,3,2018,9,10,5,3,5,5,0,1,1,0,0,0,0,0,13.408710728703797,52.549991662536556,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Dänenstraße', 'HouseNumber': '13', 'PostalCode': '10439'}",Berlin,Prenzlauer Berg,Dänenstraße,13,10439
4071,205438,11,0,2,2,2018,9,6,7,3,5,2,0,1,1,0,0,0,0,0,13.467404612639655,52.49592062470111,"{'City': 'Berlin', 'District': 'Friedrichshain', 'Street': 'Alt-Stralau', 'HouseNumber': '5B', 'PostalCode': '10245'}",Berlin,Friedrichshain,Alt-Stralau,5B,10245
4072,205440,11,0,1,1,2018,9,18,3,3,0,1,0,1,0,0,0,0,0,0,13.361218666206174,52.55505023965266,"{'City': 'Berlin', 'District': 'Wedding', 'Street': 'Seestraße', 'HouseNumber': '72', 'PostalCode': '13347'}",Berlin,Wedding,Seestraße,72,13347
4073,205444,11,0,10,10,2018,9,11,7,3,2,2,0,1,1,0,0,0,1,0,13.614754024036266,52.54050948816542,"{'City': 'Berlin', 'District': 'Hellersdorf', 'Street': 'Quedlinburger Straße', 'HouseNumber': '', 'PostalCode': '12627'}",Berlin,Hellersdorf,Quedlinburger Straße,,12627
4074,205448,11,0,4,4,2018,9,18,3,3,0,5,0,1,1,0,0,0,0,0,13.323286863940737,52.497786055587945,"{'City': 'Berlin', 'District': 'Wilmersdorf', 'Street': 'Ludwigkirchstraße', 'HouseNumber': '10', 'PostalCode': '10719'}",Berlin,Wilmersdorf,Ludwigkirchstraße,10,10719
4075,205452,11,0,1,1,2018,9,14,3,2,5,2,0,1,1,0,0,0,0,0,13.391554910589395,52.555433597166584,"{'City': 'Berlin', 'District': 'Gesundbrunnen', 'Street': 'Bornholmer Straße', 'HouseNumber': '', 'PostalCode': '13359'}",Berlin,Gesundbrunnen,Bornholmer Straße,,13359
4076,205453,11,0,4,4,2018,9,14,3,3,1,5,0,1,1,0,0,0,0,0,13.290365661321292,52.47402513435389,"{'City': 'Berlin', 'District': 'Schmargendorf', 'Street': 'Warnemünder Straße', 'HouseNumber': '4A', 'PostalCode': '14199'}",Berlin,Schmargendorf,Warnemünder Straße,4A,14199
4077,205454,11,0,12,12,2018,9,8,3,3,5,2,0,1,1,0,0,0,0,0,13.36434885856587,52.56264400467934,"{'City': 'Berlin', 'District': 'Reinickendorf', 'Street': 'Holländerstraße', 'HouseNumber': '', 'PostalCode': '13409'}",Berlin,Reinickendorf,Holländerstraße,,13409
4078,205455,11,0,6,6,2018,9,14,3,3,5,3,0,1,1,0,0,0,0,0,13.329627706547557,52.458127416804,"{'City': 'Berlin', 'District': 'Steglitz', 'Street': 'Bergstraße', 'HouseNumber': '88', 'PostalCode': '12169'}",Berlin,Steglitz,Bergstraße,88,12169
4079,205456,11,0,12,12,2018,9,18,5,3,4,6,0,1,0,0,0,0,0,0,13.242395716732773,52.61671087342922,"{'City': 'Berlin', 'District': 'Heiligensee', 'Street': 'Ruppiner Chaussee', 'HouseNumber': '271A', 'PostalCode': '13503'}",Berlin,Heiligensee,Ruppiner Chaussee,271A,13503
4080,205457,11,0,1,1,2018,9,9,3,3,4,2,0,1,1,0,0,0,0,0,13.380837624019103,52.51636620009716,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Wilhelmstraße', 'HouseNumber': '', 'PostalCode': '10117'}",Berlin,Mitte,Wilhelmstraße,,10117
4081,205461,11,0,3,3,2018,9,16,3,3,1,5,0,1,0,0,0,0,1,0,13.413977132598104,52.547611780267786,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Stargarder Straße', 'HouseNumber': '82', 'PostalCode': '10437'}",Berlin,Prenzlauer Berg,Stargarder Straße,82,10437
4082,205469,11,0,1,1,2018,9,16,2,3,2,2,0,1,1,0,0,0,0,1,13.37597979750814,52.53624923505678,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Chausseestraße', 'HouseNumber': '56', 'PostalCode': '10115'}",Berlin,Mitte,Chausseestraße,56,10115
4083,205473,11,0,11,11,2018,9,13,3,3,5,2,0,1,1,0,0,0,0,0,13.47545495926653,52.520395442143545,"{'City': 'Berlin', 'District': 'Lichtenberg', 'Street': 'Scheffelstraße', 'HouseNumber': '30', 'PostalCode': '10367'}",Berlin,Lichtenberg,Scheffelstraße,30,10367
4084,205476,11,0,11,11,2018,9,16,6,3,5,3,0,1,0,0,0,0,1,0,13.525494555340593,52.482138203449836,"{'City': 'Berlin', 'District': 'Karlshorst', 'Street': 'Dönhoffstraße', 'HouseNumber': '', 'PostalCode': '10318'}",Berlin,Karlshorst,Dönhoffstraße,,10318
4085,205479,11,0,5,5,2018,9,15,5,3,5,2,0,1,1,0,0,0,0,0,13.194548693601508,52.545686934378296,"{'City': 'Berlin', 'District': 'Spandau', 'Street': '', 'HouseNumber': '', 'PostalCode': '13585'}",Berlin,Spandau,,,13585
4086,205480,11,0,1,1,2018,9,15,2,3,0,5,0,1,1,0,0,0,0,0,13.406662507079115,52.522825516371306,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Rochstraße', 'HouseNumber': '', 'PostalCode': '10178'}",Berlin,Mitte,Rochstraße,,10178
4087,205481,11,0,7,7,2018,9,18,4,3,6,4,1,1,0,1,0,0,0,0,13.359256879902864,52.49826607164608,"{'City': 'Berlin', 'District': 'Schöneberg', 'Street': 'Bülowstraße', 'HouseNumber': '17', 'PostalCode': '10783'}",Berlin,Schöneberg,Bülowstraße,17,10783
4088,205482,11,0,5,5,2018,9,15,2,2,6,4,0,1,0,1,0,0,0,0,13.179492838613443,52.50728284285372,"{'City': 'Berlin', 'District': 'Wilhelmstadt', 'Street': 'Gatower Straße', 'HouseNumber': '146', 'PostalCode': '13595'}",Berlin,Wilhelmstadt,Gatower Straße,146,13595
4089,205485,11,0,5,5,2018,9,15,2,3,5,2,0,1,0,0,0,0,1,1,13.198247941098538,52.53302369411918,"{'City': 'Berlin', 'District': 'Spandau', 'Street': 'Klosterstraße', 'HouseNumber': '', 'PostalCode': '13581'}",Berlin,Spandau,Klosterstraße,,13581
4090,205486,11,0,3,3,2018,9,16,4,3,5,3,0,1,1,0,0,0,0,0,13.411760397494843,52.54306177410711,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Cantianstraße', 'HouseNumber': '', 'PostalCode': '10437'}",Berlin,Prenzlauer Berg,Cantianstraße,,10437
4091,205487,11,0,10,10,2018,9,15,2,2,3,6,0,1,1,0,0,0,0,1,13.535643753564193,52.53900993761914,"{'City': 'Berlin', 'District': 'Marzahn', 'Street': 'Landsberger Allee', 'HouseNumber': '', 'PostalCode': '12681'}",Berlin,Marzahn,Landsberger Allee,,12681
4092,205491,11,0,1,1,2018,9,15,6,3,5,2,0,1,1,0,0,0,0,0,13.385443619812635,52.51851331179284,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Dorotheenstraße', 'HouseNumber': '', 'PostalCode': '10117'}",Berlin,Mitte,Dorotheenstraße,,10117
4093,205492,11,0,4,4,2018,9,18,5,3,5,2,1,1,1,0,0,0,0,0,13.300482376215763,52.5002042075134,"{'City': 'Berlin', 'District': 'Charlottenburg', 'Street': 'Damaschkestraße', 'HouseNumber': '14', 'PostalCode': '10711'}",Berlin,Charlottenburg,Damaschkestraße,14,10711
4094,205493,11,0,6,6,2018,9,10,3,2,5,2,0,1,0,0,0,1,0,0,13.318648385500998,52.45412001689498,"{'City': 'Berlin', 'District': 'Steglitz', 'Street': '', 'HouseNumber': '', 'PostalCode': '12165'}",Berlin,Steglitz,,,12165
4095,205500,11,0,7,7,2018,9,11,3,2,1,5,0,1,1,0,0,0,0,0,13.330210107122937,52.46653847048916,"{'City': 'Berlin', 'District': 'Friedenau', 'Street': 'Rheinstraße', 'HouseNumber': '45', 'PostalCode': '12161'}",Berlin,Friedenau,Rheinstraße,45,12161
4096,205502,11,0,1,1,2018,9,20,5,3,5,2,2,1,1,0,0,0,0,0,13.347196799304161,52.53077269011091,"{'City': 'Berlin', 'District': 'Moabit', 'Street': 'Birkenstraße', 'HouseNumber': '', 'PostalCode': '10559'}",Berlin,Moabit,Birkenstraße,,10559
4097,205505,11,0,8,8,2018,9,8,5,3,3,6,0,1,1,0,0,0,0,0,13.430650189974463,52.481480965059816,"{'City': 'Berlin', 'District': 'Neukölln', 'Street': 'Flughafenstraße', 'HouseNumber': '20', 'PostalCode': '12053'}",Berlin,Neukölln,Flughafenstraße,20,12053
4098,205506,11,0,1,1,2018,9,10,3,2,5,3,0,1,1,0,0,0,0,0,13.400594646584183,52.51003671293314,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Axel-Springer-Straße', 'HouseNumber': '', 'PostalCode': '10117'}",Berlin,Mitte,Axel-Springer-Straße,,10117
4099,205507,11,0,7,7,2018,9,21,2,2,5,3,1,1,1,0,0,0,0,0,13.350206162551006,52.41422408792847,"{'City': 'Berlin', 'District': 'Marienfelde', 'Street': 'Hildburghauser Straße', 'HouseNumber': '', 'PostalCode': '12279'}",Berlin,Marienfelde,Hildburghauser Straße,,12279
4100,205510,11,0,12,12,2018,9,9,4,3,0,6,0,1,0,0,0,0,1,0,13.315829712091565,52.55952439929374,"{'City': 'Berlin', 'District': 'Tegel', 'Street': 'Kurt-Schumacher-Damm', 'HouseNumber': '', 'PostalCode': '13405'}",Berlin,Tegel,Kurt-Schumacher-Damm,,13405
4101,205511,11,0,4,4,2018,9,17,2,3,5,3,0,1,1,0,0,0,0,1,13.297362993607566,52.51060360549227,"{'City': 'Berlin', 'District': 'Charlottenburg', 'Street': 'Suarezstraße', 'HouseNumber': '', 'PostalCode': '10627'}",Berlin,Charlottenburg,Suarezstraße,,10627
4102,205513,11,0,1,1,2018,9,17,3,3,5,2,0,1,0,0,0,0,0,0,13.38064194353999,52.51662245719368,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Wilhelmstraße', 'HouseNumber': '', 'PostalCode': '10117'}",Berlin,Mitte,Wilhelmstraße,,10117
4103,205515,11,0,3,3,2018,9,18,5,3,5,2,1,1,1,0,0,0,0,0,13.388114226767405,52.58881935315858,"{'City': 'Berlin', 'District': 'Niederschönhausen', 'Street': 'Nordendstraße', 'HouseNumber': '', 'PostalCode': '13156'}",Berlin,Niederschönhausen,Nordendstraße,,13156
4104,205519,11,0,4,4,2018,9,17,2,3,3,6,0,1,0,0,0,0,0,1,13.334358519019997,52.505446991824144,"{'City': 'Berlin', 'District': 'Charlottenburg', 'Street': 'Hardenbergstraße', 'HouseNumber': '', 'PostalCode': '10623'}",Berlin,Charlottenburg,Hardenbergstraße,,10623
4105,205522,11,0,1,1,2018,9,10,4,3,0,3,0,1,1,0,0,0,0,0,13.405247866998222,52.533962780380946,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Zionskirchstraße', 'HouseNumber': '43', 'PostalCode': '10119'}",Berlin,Mitte,Zionskirchstraße,43,10119
4106,205531,11,0,3,3,2018,9,15,4,3,3,6,0,1,1,0,0,0,0,0,13.503626033826789,52.63073148403985,"{'City': 'Berlin', 'District': 'Buch', 'Street': 'Lindenberger Weg', 'HouseNumber': '27', 'PostalCode': '13125'}",Berlin,Buch,Lindenberger Weg,27,13125
4107,205536,11,0,2,2,2018,9,15,6,3,5,3,0,1,0,0,1,0,0,0,13.44378057720335,52.50362811282057,"{'City': 'Berlin', 'District': 'Friedrichshain', 'Street': 'Mühlenstraße', 'HouseNumber': '', 'PostalCode': '10243'}",Berlin,Friedrichshain,Mühlenstraße,,10243
4108,205537,11,0,4,4,2018,9,11,6,3,5,2,0,1,1,0,0,0,0,0,13.330762468125645,52.48507916330058,"{'City': 'Berlin', 'District': 'Wilmersdorf', 'Street': 'Bundesallee', 'HouseNumber': '', 'PostalCode': '10715'}",Berlin,Wilmersdorf,Bundesallee,,10715
4109,205538,11,0,1,1,2018,9,8,3,3,3,6,0,1,1,0,0,0,0,0,13.379398310914505,52.523973254251025,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Luisenstraße', 'HouseNumber': '49', 'PostalCode': '10117'}",Berlin,Mitte,Luisenstraße,49,10117
4110,205539,11,0,2,2,2018,9,11,2,3,5,2,0,1,1,0,0,0,0,0,13.428701179693851,52.518942851358794,"{'City': 'Berlin', 'District': 'Friedrichshain', 'Street': 'Lichtenberger Straße', 'HouseNumber': '', 'PostalCode': '10243'}",Berlin,Friedrichshain,Lichtenberger Straße,,10243
4111,205541,11,0,1,1,2018,9,8,6,3,5,2,0,1,0,0,0,0,1,0,13.380372402828852,52.51808415595979,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Wilhelmstraße', 'HouseNumber': '', 'PostalCode': '10117'}",Berlin,Mitte,Wilhelmstraße,,10117
4112,205543,11,0,5,5,2018,9,15,5,3,6,4,0,1,0,1,0,0,0,0,13.206951587078837,52.5333821333384,"{'City': 'Berlin', 'District': 'Spandau', 'Street': 'Stresowstraße', 'HouseNumber': '9', 'PostalCode': '13597'}",Berlin,Spandau,Stresowstraße,9,13597
4113,205545,11,0,7,7,2018,9,23,4,2,3,6,2,1,1,0,0,0,0,0,13.377706759384639,52.46582614722248,"{'City': 'Berlin', 'District': 'Tempelhof', 'Street': 'Burchardstraße', 'HouseNumber': '', 'PostalCode': '12103'}",Berlin,Tempelhof,Burchardstraße,,12103
4114,205547,11,0,1,1,2018,9,11,2,3,0,2,0,1,1,0,0,0,0,1,13.333121841869463,52.56047020661511,"{'City': 'Berlin', 'District': 'Wedding', 'Street': 'Afrikanische Straße', 'HouseNumber': '', 'PostalCode': '13351'}",Berlin,Wedding,Afrikanische Straße,,13351
4115,205548,11,0,6,6,2018,9,10,3,3,5,3,0,1,1,0,0,0,0,0,13.32120184159761,52.429462982005,"{'City': 'Berlin', 'District': 'Lichterfelde', 'Street': 'Königsberger Straße', 'HouseNumber': '9', 'PostalCode': '12207'}",Berlin,Lichterfelde,Königsberger Straße,9,12207
4116,205550,11,0,4,4,2018,9,8,6,2,5,2,0,1,1,0,0,0,0,0,13.336077030742217,52.51423560757689,"{'City': 'Berlin', 'District': 'Hansaviertel', 'Street': 'Bachstraße', 'HouseNumber': '', 'PostalCode': '10555'}",Berlin,Hansaviertel,Bachstraße,,10555
4117,205551,11,0,7,7,2018,9,9,5,3,1,5,0,1,1,0,0,0,0,0,13.377972184383463,52.47319496804674,"{'City': 'Berlin', 'District': 'Tempelhof', 'Street': 'Boelckestraße', 'HouseNumber': '123', 'PostalCode': '12101'}",Berlin,Tempelhof,Boelckestraße,123,12101
4118,205552,11,0,1,1,2018,9,8,3,3,5,2,0,1,1,0,0,0,0,0,13.351138636324857,52.509633981940375,"{'City': 'Berlin', 'District': 'Tiergarten', 'Street': 'Stülerstraße', 'HouseNumber': '', 'PostalCode': '10787'}",Berlin,Tiergarten,Stülerstraße,,10787
4119,205553,11,0,3,3,2018,9,8,2,3,5,3,0,1,1,0,0,0,0,0,13.423070860118308,52.607161367653504,"{'City': 'Berlin', 'District': 'Französisch Buchholz', 'Street': 'Rosenthaler Weg', 'HouseNumber': '47', 'PostalCode': '13127'}",Berlin,Französisch Buchholz,Rosenthaler Weg,47,13127
4120,205558,11,0,4,4,2018,9,8,2,3,0,3,0,1,0,0,0,0,1,1,13.317348124956704,52.51210123043917,"{'City': 'Berlin', 'District': 'Charlottenburg', 'Street': 'Am Schillertheater', 'HouseNumber': '2', 'PostalCode': '10625'}",Berlin,Charlottenburg,Am Schillertheater,2,10625
4121,205560,11,0,3,3,2018,9,13,4,3,5,2,0,1,1,0,0,0,0,0,13.461829653259453,52.56478038820946,"{'City': 'Berlin', 'District': 'Weißensee', 'Street': 'Roelckestraße', 'HouseNumber': '', 'PostalCode': '13088'}",Berlin,Weißensee,Roelckestraße,,13088
4122,205565,11,0,4,4,2018,9,17,3,3,5,2,0,1,1,0,0,0,0,0,13.28502768707141,52.49397423217232,"{'City': 'Berlin', 'District': 'Grunewald', 'Street': 'Koenigsallee', 'HouseNumber': '', 'PostalCode': '14193'}",Berlin,Grunewald,Koenigsallee,,14193
4123,205567,11,0,1,1,2018,9,12,5,3,0,7,0,1,0,0,0,0,0,0,13.377147567163018,52.528156901143014,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Hannoversche Straße', 'HouseNumber': '11', 'PostalCode': '10115'}",Berlin,Mitte,Hannoversche Straße,11,10115
4124,205573,11,0,4,4,2018,9,17,5,3,5,2,0,1,1,0,0,0,0,0,13.296659812154132,52.513645986683734,"{'City': 'Berlin', 'District': 'Charlottenburg', 'Street': 'Schloßstraße', 'HouseNumber': '', 'PostalCode': '14059'}",Berlin,Charlottenburg,Schloßstraße,,14059
4125,205578,11,0,9,9,2018,9,17,4,3,5,2,0,1,1,0,0,0,0,0,13.454178420408244,52.49385870177577,"{'City': 'Berlin', 'District': 'Alt-Treptow', 'Street': 'Bouchéstraße', 'HouseNumber': '', 'PostalCode': '12435'}",Berlin,Alt-Treptow,Bouchéstraße,,12435
4126,205582,11,0,3,3,2018,9,16,1,3,5,3,1,1,0,0,0,0,1,1,13.42696769000001,52.54367906995621,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Prenzlauer Allee', 'HouseNumber': '', 'PostalCode': '10405'}",Berlin,Prenzlauer Berg,Prenzlauer Allee,,10405
4127,205586,11,0,3,3,2018,9,15,4,3,0,2,0,1,0,0,0,0,1,0,13.466450982332928,52.550534161668246,"{'City': 'Berlin', 'District': 'Weißensee', 'Street': 'Bizetstraße', 'HouseNumber': '', 'PostalCode': '13088'}",Berlin,Weißensee,Bizetstraße,,13088
4128,205587,11,0,10,10,2018,9,13,1,3,0,3,0,1,1,0,0,0,0,1,13.577163750131739,52.56452043830536,"{'City': 'Berlin', 'District': 'Marzahn', 'Street': '', 'HouseNumber': '', 'PostalCode': '12689'}",Berlin,Marzahn,,,12689
4129,205589,11,0,11,11,2018,9,12,1,2,5,3,0,1,1,0,0,0,0,0,13.501621633853686,52.51027898666419,"{'City': 'Berlin', 'District': 'Rummelsburg', 'Street': 'Einbecker Straße', 'HouseNumber': '19', 'PostalCode': '10317'}",Berlin,Rummelsburg,Einbecker Straße,19,10317
4130,205591,11,0,4,4,2018,9,11,1,3,3,6,0,1,1,0,0,0,0,0,13.298960979841086,52.46888072314239,"{'City': 'Berlin', 'District': 'Wilmersdorf', 'Street': 'Lentzeallee', 'HouseNumber': '80', 'PostalCode': '14195'}",Berlin,Wilmersdorf,Lentzeallee,80,14195
4131,205593,11,0,7,7,2018,9,20,3,3,5,2,2,1,1,0,0,0,0,0,13.36707985649924,52.49319883399966,"{'City': 'Berlin', 'District': 'Schöneberg', 'Street': 'Mansteinstraße', 'HouseNumber': '', 'PostalCode': '10783'}",Berlin,Schöneberg,Mansteinstraße,,10783
4132,205595,11,0,9,9,2018,9,15,6,3,5,3,0,1,1,0,0,0,0,0,13.563342725364556,52.437686015595126,"{'City': 'Berlin', 'District': 'Köpenick', 'Street': 'Glienicker Straße', 'HouseNumber': '65', 'PostalCode': '12557'}",Berlin,Köpenick,Glienicker Straße,65,12557
4133,205597,11,0,6,6,2018,9,19,3,3,5,2,1,1,1,0,0,0,0,0,13.328777014410667,52.45415919160098,"{'City': 'Berlin', 'District': 'Steglitz', 'Street': 'Albrechtstraße', 'HouseNumber': '21', 'PostalCode': '12167'}",Berlin,Steglitz,Albrechtstraße,21,12167
4134,205600,11,0,4,4,2018,9,8,1,3,5,3,0,1,1,0,0,0,0,0,13.32209209379306,52.511816403312345,"{'City': 'Berlin', 'District': 'Charlottenburg', 'Street': 'Hardenbergstraße', 'HouseNumber': '1', 'PostalCode': '10623'}",Berlin,Charlottenburg,Hardenbergstraße,1,10623
4135,205604,11,0,7,7,2018,9,18,3,3,5,3,0,1,1,0,0,0,0,0,13.340784623628013,52.488561434072786,"{'City': 'Berlin', 'District': 'Schöneberg', 'Street': 'Bayerischer Platz', 'HouseNumber': '', 'PostalCode': '10779'}",Berlin,Schöneberg,Bayerischer Platz,,10779
4136,205606,11,0,1,1,2018,9,14,6,3,6,4,0,1,0,1,0,0,0,0,13.395191999499653,52.52440304102119,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Oranienburger Straße', 'HouseNumber': '', 'PostalCode': '10178'}",Berlin,Mitte,Oranienburger Straße,,10178
4137,205607,11,0,9,9,2018,9,8,5,2,3,6,0,1,1,0,0,0,0,0,13.513637278296462,52.464212202773126,"{'City': 'Berlin', 'District': 'Oberschöneweide', 'Street': 'Edisonstraße', 'HouseNumber': '53', 'PostalCode': '12459'}",Berlin,Oberschöneweide,Edisonstraße,53,12459
4138,205612,11,0,9,9,2018,9,15,6,3,5,2,0,1,1,0,0,0,0,0,13.51818214888081,52.461504532140744,"{'City': 'Berlin', 'District': 'Oberschöneweide', 'Street': 'Wilhelminenhofstraße', 'HouseNumber': '32', 'PostalCode': '12459'}",Berlin,Oberschöneweide,Wilhelminenhofstraße,32,12459
